Symbol	D_TGFb_R1
TFAP2C	7.20582402
TFAP4	6.139464088
TFCP2	7.632398728
NR2F1	6.429373457
NR2F2	7.237198541
TFDP1	7.766726615
TFDP2	7.152756755
TFE3	7.996539668
TFF1	5.250102414
TFF2	5.218832051
TFF3	5.636277989
TFPI	7.982818697
TFR2	5.560226473
TFRC	9.2715849
TG	5.488122574
TGFA	8.06155525
TGFB1	8.091524455
TGFB1I1	9.59422472
TGFB2	7.002034651
TGFB3	5.459280127
TGFBI	13.7777857
TGFBR1	7.842020118
TGM4	4.93914462
TGFBR2	8.800936613
TGFBR3	4.794437723
TGIF1	8.862242136
TGM1	5.480833481
TGM2	9.946947377
TGM3	4.507539122
TH	4.779466655
THBD	5.841870387
THBS1	9.833075242
THBS2	5.417059514
THBS3	6.93771749
THBS4	5.657789277
THOP1	7.477854986
THPO	3.953775345
THRA	5.56513563
THRB	5.511940921
THY1	6.501965307
KLF10	10.43157705
TIA1	8.121659435
TIAL1	7.393213929
TIAM1	6.714831262
TIE1	4.536047739
TIMP1	11.48388366
TIMP2	9.961162875
TIMP3	7.326020617
TIMP4	5.156019055
NKX2-1	5.596726101
TJP1	9.934578211
TK1	9.896237304
TK2	6.955994569
TKT	10.19007953
ICAM5	5.010956203
TLE1	8.587802439
TLE2	5.915568115
TLE3	6.601133921
TLE4	6.169576188
TLL1	4.25773198
TLL2	5.007506401
TLN1	6.616773221
SEC62	8.15855073
TLR1	4.333868844
TLR2	6.296345044
TLR3	4.107015543
TLR4	4.657706452
TLR5	4.930910236
NR2E1	4.217646232
TSPAN7	5.095345552
TSPAN8	5.17003174
TM4SF4	5.774199171
TSPAN6	10.23047926
TSPAN4	8.857569706
GPR137B	7.50046781
TM7SF2	6.361164852
TRAPPC10	6.77529662
TMF1	7.987595088
TMOD1	5.379452293
TMPO	9.241561844
TMPRSS2	5.295676392
TMSB4X	12.85924035
CLDN5	5.060865974
TNF	4.780990119
TNNC2	4.792691701
TNFAIP1	9.135728043
TNFAIP2	6.665624816
TNFAIP3	7.511687939
TNFAIP6	6.278142515
TNFRSF1A	9.567964984
TNFRSF1B	4.522638703
TNNC1	4.920949443
TNNI1	5.007141565
TNNI2	4.884769579
TNNI3	4.927033115
TNNT1	8.80136144
TNNT2	5.221921217
TNNT3	5.758924618
TNP1	5.03784108
TNP2	4.085351024
TNR	4.808199611
TNS1	6.945028871
TNXB	5.55057905
TOP1	8.524303951
TOP2A	8.760860832
TOP2B	9.840973082
TOP3A	6.190670307
TP53	6.918833551
TP53BP1	7.381004121
TP53BP2	8.808387617
TP73	4.760750242
TPD52	8.822215876
TPD52L1	8.702394986
TPD52L2	9.707718587
TPH1	3.923910741
TPI1	9.445509012
TPM1	11.42402977
TPM2	7.677423484
TPM3	6.462487712
TPM4	10.00359885
TPMT	7.271920626
TPO	4.330346378
TPP2	8.05741008
TPR	7.523949685
TPSAB1	5.284771242
TPTE	4.275601669
CRISP2	3.890227725
NR2C1	6.69753599
NR2C2	7.324085937
HSP90B1	9.916028104
TRAF1	5.410613218
TRAF2	6.685799139
TRAF3	7.363790004
TRAF5	6.074391456
TRAF6	7.142607053
TRH	5.272821762
TRHR	4.44169302
TRIO	8.518274624
TRIP6	8.465001143
TRO	4.993057632
TRPC1	7.661932668
TRPC2	4.800902814
TRPC3	3.770545041
TRPC4	4.619264615
TRPC5	3.676813351
TRPC6	4.43748445
TRPM2	6.059118826
TRPS1	6.689303709
TSN	8.462599585
TSC1	7.827997264
TSC2	6.377940031
TSG101	10.29205813
TSHB	4.481743243
TSHR	3.783872144
TSNAX	9.224712527
TSPY1	4.951453091
TSPYL1	8.048196498
EIPR1	8.602509921
PHLDA2	10.17488509
TST	9.059952979
GFUS	9.362886416
TTC1	9.336354606
DNAJC7	8.410844354
TTC4	8.442873312
TTF1	7.508313688
TTK	9.173909384
TTN	4.37233359
TTPA	4.093136314
TUB	5.649275232
TTR	5.859709749
TUBA4A	11.63171228
TUBB2A	10.85947106
TUBG1	9.551931428
TUFM	10.40602144
TUFT1	10.68113399
TULP1	4.947920837
TULP2	4.258625146
TULP3	7.544475026
HIRA	6.766880174
TWIST1	5.343503959
TNFSF4	4.469119536
TNFRSF4	5.214709066
TXK	3.934796725
TXN	11.37528894
TXNRD1	10.99939481
TYK2	8.324776555
TYMS	11.33337122
TYR	4.504775851
TYRO3	7.112100997
TYROBP	4.72278267
TYRP1	4.053898578
U2AF1	9.987144067
UBA52	12.87623064
UBB	13.58883785
UBC	12.81389076
UBA1	8.709468296
UBE2A	10.69901903
UBE2B	6.745336833
UBE2D1	8.292270507
UBE2D2	9.405105941
UBE2D3	9.487947032
UBE2E1	10.87605671
UBE2G1	9.745868642
UBE2G2	8.145592016
UBE2H	8.970727904
UBE2I	9.660084194
UBE2L3	7.657906251
UBE2N	10.13713293
UBE2V2	8.333183086
UBE3A	8.624373883
SUMO1	9.578229443
UBP1	8.950761551
UBTF	6.271828471
UCHL1	7.900429814
UCHL3	10.74913143
UPK1B	5.21601293
UCN	5.771177156
UCP1	4.721029068
UCP2	8.41673188
UCP3	4.881451447
UFD1	10.38397655
SLC35A2	7.320809915
SCGB1A1	4.449047334
UGCG	9.610114078
UGDH	10.53296319
UGP2	10.28330561
UGT2B4	3.486923345
UGT2B15	4.385460167
UGT2B17	3.967030626
UGT8	5.457332052
UMOD	4.893320153
UMPS	7.808314496
COL14A1	4.356615815
UNG	9.280765968
USP4	8.143039902
NR1H2	7.576069994
UPP1	8.636441144
UPK2	4.747446494
UPK3A	4.982528824
UQCRB	8.49775158
UQCRC1	10.80528153
UQCRC2	9.167949452
UQCRFS1	12.06239884
UROD	8.526556046
UROS	7.425550509
USF2	8.102903699
USP1	10.18205963
USH2A	3.57532066
UTRN	6.568288996
KDM6A	6.342133769
UTY	4.545026025
UVRAG	6.751241848
VARS1	8.02442476
VASP	8.744706909
VAV1	5.561402934
VAV2	7.24850953
VBP1	11.16045957
VCAM1	4.527781357
VCL	9.533430025
VCP	10.37974172
VDAC1	10.74475257
VDAC2	11.31674123
VDAC3	8.715573017
VDR	7.411598881
VEGFA	8.98648884
VEGFB	7.090842243
VEGFC	9.656388847
VGF	6.563427138
VHL	5.679154462
VIL1	4.963226133
EZR	9.241817802
VIM	11.99528957
VIP	4.228305051
VIPR1	5.727308901
VIPR2	4.925915085
VLDLR	7.326990922
BEST1	5.038126177
VPREB1	4.364053403
VRK1	9.282954922
VRK2	8.923010379
VSNL1	4.61764401
VWF	4.95037858
WARS1	9.037785279
WAS	5.990935128
WIPF1	5.721022324
EIF4H	10.86687809
CLIP2	6.506202132
LAT2	5.93407163
CORO2A	6.038513007
WEE1	8.751801542
WFS1	7.586242772
NSD2	7.448952789
WNT1	4.331297785
WNT2	4.65283554
WNT5A	7.321846062
WNT6	6.505829546
WNT7A	6.087712499
WNT7B	6.529799363
WNT8B	4.812827949
WNT10B	5.902112949
WNT11	4.857185153
WNT2B	4.720569469
GET1	10.15785144
WRN	7.46647784
WT1	4.758038273
XBP1	9.259986833
XDH	6.159401696
XIST	5.208625675
XK	4.668884886
XPA	7.391938451
XPC	7.951312018
XPNPEP1	9.052602743
XPNPEP2	5.346957043
XPO1	10.81732591
XRCC1	7.337262436
XRCC2	6.715290024
XRCC3	5.901538044
XRCC4	6.885580386
XRCC5	11.00355932
YES1	7.550732218
YY1	8.301419441
YWHAB	11.39699936
YWHAE	9.218325225
YWHAH	8.789446366
YWHAZ	9.983866545
ZAP70	4.792413236
SF1	7.274004266
ZFP36	8.111764661
ZFP37	5.695089498
ZBTB14	6.379494604
ZFPL1	7.419305831
ZFX	6.767536074
ZFY	4.7842699
ZIC1	4.23682594
ZIC3	4.18274644
ZNF3	6.360700082
ZNF711	4.838032199
ZNF7	7.008613163
ZNF8	6.696620263
CNBP	10.95514969
ZNF10	5.791206543
ZNF12	7.941794873
ZNF14	6.252933036
ZNF16	6.822130509
ZNF22	8.007862182
ZNF23	6.888964188
ZNF24	7.762192206
ZNF26	6.809776829
ZNF32	7.760301426
ZNF33B	6.60018737
ZNF35	6.638948736
ZKSCAN1	7.667546283
ZNF41	4.83913241
MZF1	6.849807776
ZNF43	5.87666608
ZNF45	6.847156459
ZBTB25	6.324281699
ZNF74	5.765303491
ZNF75D	5.953122769
ZNF76	6.836244862
ZNF79	5.707552833
ZNF80	3.560555743
ZNF221	4.69174826
ZNF85	5.974310773
ZNF91	6.777374079
ZNF222	6.372592149
ZNF124	6.774221651
MKRN3	4.631676258
ZNF132	4.426743873
ZNF133	7.169451986
ZNF134	7.179073139
ZNF135	5.036876813
ZNF136	6.215031175
ZNF137P	5.113866277
ZNF140	7.649333517
ZNF141	4.747885752
ZNF142	6.518489744
ZNF143	8.12025879
PCGF2	8.029878184
ZBTB16	4.436579621
ZNF146	9.332165848
TRIM25	7.862687722
ZNF148	8.193431358
ZBTB17	6.785524381
ZNF154	4.601379569
ZNF155	4.958765203
ZNF157	3.824273878
VEZF1	9.046383243
ZNF165	5.687766862
TRIM26	7.489605824
ZNF174	6.118444184
ZNF175	6.713643817
ZNF180	6.457319074
RNF113A	8.553842885
ZNF184	6.817501084
ZNF185	8.414197129
ZSCAN26	6.96693975
ZNF189	7.806603484
ZKSCAN8	6.195553796
ZSCAN9	6.815528146
ZNF195	7.694047819
ZMYM2	6.79245227
ZNF200	7.205289305
ZNF202	6.40709647
ZNF205	6.845252383
ZNF207	9.189366348
ZNF214	4.757865733
ZNF215	5.279387922
ZFAND5	9.590615619
ZNF217	9.690191609
ZNF223	5.449452764
ZNF224	5.705249155
ZNF225	5.594399383
ZNF226	7.63165419
ZNF227	6.661198655
ZNF112	6.067298573
ZNF230	4.838943993
ZNF232	7.896392167
ZNF236	5.613389637
SLC30A1	9.679691355
SLC30A3	6.707582756
SLC30A4	5.936726049
ZP2	4.785318371
MAP3K12	6.231354595
ZYX	8.717456142
LUZP1	8.001709181
PRDM2	6.952907165
DNALI1	4.668476385
PTP4A1	8.477607322
LRP8	7.498984299
LAPTM5	5.398687699
CSDE1	9.962750514
EVI5	8.026268989
DAP3	9.706584985
NPHS2	5.107292721
BTG2	6.117992846
PXDN	7.432515791
ALMS1	6.874035445
MOGS	8.076439101
RNF103	8.624715613
TUBA1A	12.36293319
PAX8	6.716618325
IL1R2	6.421287883
MALL	9.800403444
CXCR4	4.171167976
FZD5	7.454904655
SCG2	5.53120621
BRPF1	7.482820258
IFRD2	9.023907423
MAPKAPK3	8.330774057
SEMA3B	4.885216052
MANF	10.46230784
USP7	9.24895228
RAB7A	8.927292516
KCNAB1	4.688200465
SLBP	10.77453811
ST8SIA4	4.647259183
REEP5	10.46773241
DEK	11.36366617
ALDH5A1	6.248250077
PRRC2A	7.694778624
BAG6	8.146516619
SLC39A7	7.207850234
HSD17B8	7.766049439
OR2H2	4.68479555
LST1	5.02597906
PLA2G7	3.77989854
TFEB	6.603057598
EPM2A	5.667005905
AIMP2	9.200595905
MAFK	7.62117125
FZD3	5.640297221
MTERF1	6.870543629
SEM1	10.82181068
TFPI2	9.856322396
ARHGEF5	6.85229581
ZNF212	7.941175785
TUSC3	8.89885734
UBXN8	7.541247061
KAT6A	7.630250262
PSCA	4.657243923
GLRA3	3.730354979
NR4A3	5.131536681
BRD3	8.62976291
NUP214	7.470538674
LHX3	4.847634756
STAM	8.681664794
MLLT10	6.257711067
CUBN	4.445598086
CCDC6	8.596995425
NCOA4	11.18077013
SLC25A16	7.314923256
SHOC2	9.432835979
ADAM12	5.436460177
RASSF7	8.452382094
CSRP3	4.256981859
PDHX	8.829874152
FOSL1	8.157355532
CUL5	8.65868835
PTP4A2	10.54864565
FGF23	4.72063454
MFAP5	5.570345679
USP5	7.517303256
MLF2	9.530581616
SSPN	5.61697537
KMT2D	6.523134061
AAAS	7.329205847
FXR1	7.964409569
YEATS4	8.246837245
HMGA2	9.396549598
ALX1	5.697053367
IFT88	7.147012612
PABPN1	7.659414023
DPF3	4.462588651
GPR68	6.180987954
TCL1A	4.861631757
AP3B2	4.156561865
ANP32A	9.32982535
ST8SIA2	4.093716649
NPRL3	6.480646409
GAN	6.275685866
SLC7A5	10.16302617
TAF15	7.584763158
RND2	4.904541393
COIL	8.463722165
AKAP1	7.903823475
MADCAM1	5.438451641
SF3A2	7.678290987
ELL	5.503009215
ZNF239	6.81801937
SYMPK	6.102210966
MIA	6.146355467
CLPP	9.148828897
DPF1	6.156827973
MKKS	9.205058306
GDF5	6.139666624
NCOA3	8.696891494
NRIP1	9.879529761
CHAF1B	7.278918311
GATD3	8.43919237
LZTR1	7.178929905
CLTCL1	7.032173288
SYN3	4.543127773
GTPBP6	7.728413865
PUDP	9.260885401
AKAP17A	6.983615656
PNPLA4	7.123726845
ZRSR2	7.177528328
USP11	9.758328561
USP9X	8.657330022
RBM10	8.666258878
KDM5C	6.529520471
SMC1A	7.02460764
NAA10	9.437191081
UBL4A	8.620516471
TMEM187	7.479099177
LAGE3	9.809946057
SLC10A3	8.7861287
TKTL1	4.695704638
KDM5D	5.166509453
USP9Y	4.593778051
EPX	4.918662326
ARID1A	6.841548271
H3-4	5.202714105
DYSF	6.878612231
COLQ	5.00392988
TRRAP	7.96770038
PICALM	8.927577181
KLRC4	3.280822559
SNN	6.932320848
ACOX2	5.321972278
ACOX3	7.183599552
AXIN1	7.197820671
BAP1	7.591413426
BRAP	6.762139015
CDC7	8.352636217
CDC45	8.674309442
FZD1	7.004113345
FZD4	5.993940761
FZD6	9.519977403
FZD7	7.867298674
FZD9	5.523420103
GFI1B	5.386588783
H2AC15	4.767843632
H2AC14	6.862399546
H2AC6	8.370626196
H2AC4	5.138524833
H2AC17	5.824510724
H2BC13	4.600376525
H2BC15	5.013591755
H2BC14	4.235804729
H2BC6	7.737585582
H2BC9	7.455544604
H2BC17	4.022450919
H2BC21	6.639340081
H3C1	4.408935827
H3C3	5.795613208
H3C11	4.928848675
H3C8	6.566663361
H3C2	5.560597384
H4C1	4.607333862
H4C4	5.21265302
H4C11	7.281891983
H4C8	5.881224639
H4C5	5.87237724
H4C13	5.084381766
H4C7	4.442673653
HYAL3	5.876196966
MAD1L1	7.082101745
NME5	5.121640261
OR1A1	4.500755737
OR1E1	3.781924697
OR1G1	4.959415815
OR3A3	5.168381161
PIP5K1A	6.98269363
PIP5K1B	3.935081442
PIP4K2B	7.575164582
PLA2G6	6.0973599
SLC25A11	8.166024251
SOX14	4.210078818
SPARCL1	4.399951359
SPOP	8.981728387
SRPX	9.643163316
TAGLN2	11.48149525
ULK1	7.920792404
UXT	10.46152659
EEA1	6.650889606
BCAR3	9.53972003
ANXA9	4.936580207
STX7	7.477080307
CMAHP	3.998152971
BFSP2	4.800963211
BBOX1	3.736144148
LTBP4	6.338109734
ZNF282	6.93292368
STK24	6.159214799
NR0B2	5.810855723
UTF1	4.927637718
RECK	7.119125883
SOAT2	5.265467373
CAVIN2	4.52970417
RASAL1	6.161458971
RAD54L	7.662508033
NSMAF	8.051768436
NCK2	9.075654897
GNPAT	9.865969579
DYRK3	7.709693553
DYRK2	8.271268073
DUSP11	9.578405991
DOC2B	5.624210203
DOC2A	5.608430015
DHX16	8.926875273
CUL4B	8.513605093
CUL4A	7.740799979
CUL3	6.582630324
CUL2	8.219217585
CUL1	8.17754812
ATRN	7.726742575
FOXN1	4.477856957
TTF2	7.90919467
TPST2	8.55604372
TPST1	9.108729181
KLF11	7.635535032
SUPT3H	6.545150126
SMARCA5	8.814434333
FKBP6	5.435448328
SORBS2	5.096272671
IRS4	4.858449749
OGT	8.565451877
CDC42BPA	7.470975282
GPR65	3.806790727
HIRIP3	7.319094684
RAE1	7.179955865
OFD1	8.143261749
SEMA7A	6.947348075
CILP	5.174982925
GALR3	6.917966575
GEMIN2	8.178486199
RGS5	5.159716975
MAP4K3	7.980414189
PRSS12	4.464667432
PPM1D	7.938298498
PPFIBP2	4.915514469
PPFIBP1	7.760609061
PPFIA4	4.877265754
RANBP3	6.832580533
PPFIA2	4.058298189
PPFIA1	7.629905999
SLC43A1	5.433860328
PKP4	7.49293602
PIK3R3	6.721271945
PEX3	7.372405033
PARG	7.748370085
CNTNAP1	6.683337511
ENC1	8.99641178
NIPSNAP1	8.810562893
NDST2	6.275910896
LIPF	4.121824289
KCNAB2	6.02136678
ITGA10	5.422593466
ITGA8	4.794336451
IKBKG	8.061682994
ELP1	7.016010211
IFITM1	6.251033387
HAT1	10.74094338
GCM1	4.201878934
GAS7	5.212719765
DGKZ	6.082883093
DGKE	5.099383927
DGKD	7.82597635
DDO	5.021683519
CYP4F2	4.903318357
CST7	4.81303007
YBX3	7.698461765
COPS3	10.41649771
CHST1	5.382895699
CBX4	6.369803691
CAMK1	5.859786894
BCAS1	5.397333038
BARX2	5.419974028
API5	7.599125793
AGPS	8.596791122
PPFIA3	5.767443958
APOL1	7.247723396
LMO4	7.514240796
PIR	7.876064906
CGGBP1	9.590962522
AP3B1	7.802961938
FCN3	4.877338407
BLZF1	6.778167805
LGR5	3.92719954
MAPKAPK5	8.264666502
INE1	5.553731111
BHLHE40	9.779171232
PIAS1	7.478922654
CDC14B	7.561425007
CDC14A	4.852055905
TCAP	5.898327203
CDK10	7.015188195
PRPF18	8.377993939
DEGS1	10.40809168
DENR	8.832084945
THOC5	8.420880399
KMO	4.877145915
YARS1	9.345724386
PDXK	10.43111512
MADD	7.17258108
RRP1	7.403693797
MKNK1	8.025379483
KHSRP	7.952151597
PDLIM4	7.173361681
CASK	7.788497884
AKR7A2	9.810719292
PRKRA	9.503695373
STK16	6.485985303
SCARF1	4.987541881
LY6D	4.958544106
OR6A2	4.653897542
TNFSF11	3.676302794
RGS20	8.390301221
NOP14	7.867983206
FAM193A	7.011944642
SLC25A12	7.121553322
PLA2G4C	5.235294889
RUVBL1	9.644517153
RDH16	5.648660023
KLF7	7.889745091
PLPP1	8.625054861
PLPP2	7.730272669
PLPP3	7.490169627
STC2	7.385879934
USO1	9.441267262
CADPS	4.212239082
NPFF	4.858904874
CDK13	8.238166321
PDE8B	4.354193857
ASMTL	7.52249286
PSMG1	10.20663611
RFXANK	8.90377649
TP63	6.201649595
JRK	6.25689039
HSD17B6	5.601670091
SKAP1	5.28515236
DNAH17	4.808304097
UNC5C	4.351868737
RTCA	9.741604143
RNASET2	8.271416338
SSNA1	8.832108097
OASL	6.115180747
AOC3	4.617371408
DCHS1	5.008760655
PTCH2	5.325677363
AKR1C3	9.025220112
KCNK5	5.402008309
CHRD	5.429483315
ABCB11	4.368066005
NCOA1	6.681137548
LAMTOR3	8.650373566
SOCS1	5.511985785
DDX3Y	5.624004647
PDE5A	5.420448323
DYNLL1	12.32744004
TNKS	6.669435441
ALDH4A1	6.192631888
IRS2	10.10381907
EIF3A	8.898069488
EIF3B	10.32057898
EIF3D	11.24824026
EIF3F	8.453533525
EIF3G	11.01984581
EIF3H	9.087189347
EIF3I	11.42406078
EIF3J	9.705267211
SLC4A4	6.337057203
EIF4G3	6.502319838
VAMP8	10.04881903
VAMP4	7.266223488
STX16	8.222419538
STX11	4.714809096
STX10	8.247868461
BECN1	9.323744444
PEA15	10.60351252
MARCO	5.036059228
KRT38	5.143262159
KRT37	4.794447664
KRT36	4.604841074
JRKL	7.075516556
HYAL2	8.2557101
DGAT1	6.822449151
CDC23	8.491059106
S1PR4	6.194786025
B4GALT4	8.459787183
B4GALT3	7.550465398
B4GALT2	7.083080847
B3GALT4	5.934847961
B3GALNT1	6.034290195
B3GALT2	3.652582941
B3GALT1	4.289082725
SERPINB7	6.919856211
TNK1	5.990044067
PAGE1	4.374042861
ABCC3	8.586013765
NOL4	4.623221045
TRADD	8.443721709
TNFRSF25	5.271604319
MBTPS1	8.040752205
EDF1	10.88267715
CTSF	7.493233592
SNX4	8.623336356
SNX3	10.33783862
URI1	8.315292431
EED	8.038958563
CTNNAL1	10.41086308
ADAM19	9.7157935
GBF1	7.114737998
RNMT	6.823247443
RNGTT	7.266537858
GPAA1	9.083526446
MYH13	4.774374906
MYOM1	4.867410503
RIPK1	7.479822557
CRADD	7.710565545
HRK	4.778722567
TNFSF14	4.819518608
TNFSF13	5.475477215
TNFSF10	6.882034103
TNFSF9	7.03027388
ADAM23	4.379391891
ADAM21	4.722678335
ADAM20	4.67920694
ADAM18	3.914388719
ADAM15	6.919459741
ADAM9	8.456360764
ADAM7	4.350070724
CDS2	8.566004739
CD164	9.836955626
TNFRSF14	5.515379671
RAB11A	9.160422714
RIPK2	8.868798936
FADD	9.830310506
SNAP23	8.479968689
NAPG	7.531224706
NAPA	7.416066956
MTMR1	7.239648432
MPDZ	8.180244277
SIGLEC5	4.745322901
RIOK3	8.149296806
MATN4	5.146325791
RGS11	4.918094916
RGS9	4.449729229
DLK1	4.781977887
FBP2	4.829364494
FPGT	6.814898074
TNFRSF11A	4.80305236
TNFRSF10D	6.877158213
TNFRSF10C	4.802060288
TNFRSF10B	8.563745219
SCEL	5.619947862
DYRK4	7.831557307
PEX11B	8.37714886
PEX11A	6.124447582
SUCLG2	9.05372337
SUCLG1	9.126397505
SUCLA2	9.162185844
CREG1	9.744637948
TRIM24	7.993809746
IL18RAP	4.916607668
IL1RL2	4.906734181
IL18R1	4.440387261
GALR2	4.540750214
CCNK	7.654206754
DPM1	11.32021556
CDKL1	5.313111181
BANF1	10.45259317
FGF18	4.819129776
DPM2	8.341643828
SAP30	8.628367578
HESX1	4.919896302
INPP4B	8.283793764
FGF17	5.182133449
FGF16	4.56169568
CES2	8.026091961
LIN7A	4.478358957
IQGAP1	9.943406433
NRP2	6.510719014
NRP1	8.092296401
CD84	4.661151147
TMEM11	8.914216755
SOCS2	8.349391963
GGH	10.64319313
CFLAR	8.117994879
CCN6	5.306763727
CCN5	5.914012517
CCN4	4.101132273
HDAC3	8.838781099
PROM1	3.848103165
HCAR3	5.005837717
KSR1	6.25659976
ALKBH1	8.059651784
DLEU2	6.752797299
TSC22D1	9.726119035
KAT2B	6.256468918
CDK5R1	6.279869503
AKAP4	4.694847792
ASAP2	9.786811842
ALDH1A2	5.139074937
NR1I2	4.404010205
FCGBP	5.515844718
PROZ	5.287396382
WHR1	7.748719912
LDB1	6.629590905
PER3	5.647421069
PER2	7.019198281
SYNJ1	6.004174078
ST3GAL5	7.669451322
IER3	12.015887
SYNJ2	7.499051916
CDC123	10.28696367
ARHGEF7	6.587253299
VNN2	4.71899352
VNN1	4.094845324
SPHK1	9.389417118
SQSTM1	8.962632141
SGPL1	8.078666801
FUBP1	8.215834608
CDC16	9.367970029
ZPR1	8.680964623
NAE1	10.78881318
SLC5A6	8.342280826
DDX18	9.170565159
TAX1BP1	9.402243684
MCM3AP	6.355210609
EIF2B4	9.445891835
EIF2B2	9.52590594
EIF2B5	7.155343491
EIF2S2	8.987261028
CPNE3	9.403602463
BUD31	10.09673708
MTMR3	7.572480713
MTMR2	8.194069119
PRP4K	7.847889954
CCNA1	4.550465341
CPNE1	8.515681019
AP1S2	8.571793172
AP1G2	7.983423619
GYG2	5.659117217
ENDOU	4.318092236
SGCE	9.802647793
CACNA1I	5.969858296
CACNA1H	5.746521095
CACNA1G	5.257988381
TIMELESS	8.146194803
BCL10	7.757180691
HERC2	8.149136403
HERC1	6.658167402
BSN	4.806073479
FOXH1	5.507113876
PHOX2B	4.530877356
MBD4	8.398089972
MBD2	8.400198981
RTL8C	10.58185614
RAB29	7.479846127
SKAP2	7.738375646
WASF1	8.424404215
BAIAP3	5.960529821
FUBP3	7.564319652
TOP3B	5.870291564
CDK5R2	5.493001706
KYNU	6.648824801
AP3D1	7.978640769
BTRC	6.264073274
H3C7	4.327260582
H2BC11	5.300104539
H1-10	8.745496409
MGAM	4.367172579
CHRNA6	5.094251035
USP13	8.523279084
WASL	8.01456296
PLOD3	9.724334278
RPS6KA4	7.805940745
HSPB3	4.444838551
TRPA1	4.850495804
SELENBP1	5.512507779
ATP6V0E1	9.519141424
PGLYRP1	5.539997543
LIMD1	5.414617089
TNFSF18	4.627419656
NOL3	7.261399414
KALRN	5.66804699
CDKL2	5.198507795
HAP1	5.482968547
F2RL3	4.33255049
TAF1C	6.810860106
TAF1B	7.186741799
TAF1A	6.938541052
SLC25A14	8.449014181
MPZL1	7.911667458
MAP3K14	6.492455249
SOCS3	6.583512871
CLIC3	7.229313013
CH25H	4.427292763
BRSK2	4.738130615
RNF8	7.407681453
HIP1R	7.433729899
RHBDL1	5.26742017
BAZ1B	6.961158338
TM4SF5	5.551097465
PKD2L1	5.924653126
SEMA5A	5.709456376
TAAR5	4.767735349
UBA3	9.529813131
UBE2M	9.77170827
SPAG9	7.703145894
BTAF1	8.481682131
RPL14	10.57020574
DOK2	5.49950602
SH2D2A	6.812829858
ARTN	6.797912062
AIP	8.422718743
PSTPIP2	4.980730255
PSTPIP1	4.891002679
GPRC5A	8.879771902
MAP7	6.807345296
NFS1	7.241449045
PRC1	10.6997284
SLC7A7	6.915778762
SLC7A6	7.440767984
SLC13A2	4.7324082
PAPSS2	8.431609698
PAPSS1	10.02647952
PIAS2	6.556025138
MAP3K6	6.605366099
ASH2L	9.183616691
CLDN10	4.949920541
CLDN8	3.916220629
CLDN6	5.113874009
CLDN1	7.420925793
DIRAS3	4.564090231
LDB2	3.981836549
CLDN9	5.67900027
EIF1AY	5.356069547
TMSB4Y	5.805062079
PKMYT1	8.121465787
PIGQ	6.62082047
SART1	7.829088283
DNAJA3	9.677650881
UNC119	7.433967229
TBX19	5.679650407
USP14	9.856109921
USP2	4.92298355
USP10	8.5721131
USP8	7.848316775
RGN	4.496673455
MTMR6	8.081972875
MTMR7	3.726054974
MTMR4	7.978894795
NMI	9.023282654
MTA1	7.916109881
LATS1	6.178014449
ATP6V0D1	10.49104932
INA	6.792933867
KRT75	5.437822105
SLC16A6	4.641952821
SLC16A5	6.177295791
SLC16A4	6.575200294
PDLIM1	10.31091681
CNOT9	8.227884017
SMC3	8.930142859
P2RX6	5.516660215
PRPF4	9.45306119
PRPF3	8.258374847
FAM50A	10.11302476
AIFM1	9.243426987
KCNQ4	4.792872927
CCNB2	9.126246797
CCNE2	7.918003927
RABEP1	7.970392149
RRP9	6.985957421
CBFA2T2	6.052833575
ATG12	7.669700511
PDCD5	9.1387187
TMEM257	4.059278857
SYNGR3	7.582735244
SYNGR2	8.600603467
SYNGR1	6.810298107
HGS	8.731501773
NEMF	7.972207845
NEURL1	5.395346742
DYRK1B	6.065665721
CTDP1	7.131371611
SLC6A5	4.926803314
SLC28A2	4.613782821
SLC28A1	5.045543448
EXO1	8.228491777
FIBP	9.869538108
PCSK7	7.338021164
DGKI	5.170016613
EBAG9	8.741592706
TMSB10	13.88933601
SCAF11	7.965756616
LPAR2	6.713083144
MYOM2	5.133428785
IL1RL1	5.214598356
MAP3K13	7.232727851
HTR3B	4.387568007
AP4M1	7.489939563
OSMR	7.828796271
ARHGEF2	7.43282896
RASSF9	5.209389252
ZW10	8.516935759
BUB3	8.588998979
REPS2	5.581448343
SLC24A1	6.408186439
DDX21	10.83827858
ZBED1	8.0906977
DEDD	7.631479292
SLC16A7	5.627178996
KCNAB3	4.873044482
SLC33A1	7.75632769
HACD1	8.761133996
DCLK1	6.286353349
ZMYM4	8.453341516
ZMYM3	7.192200083
ZMYM6	7.666093924
ZMYM5	5.944541023
LRRFIP1	7.469053177
LRRFIP2	7.077799452
BMP15	4.656505267
LGI1	3.795427802
AURKB	8.852760337
FCMR	5.817557389
LARGE1	5.060533254
VAPB	7.557518589
VAPA	8.546370715
MTA2	6.07577547
NOLC1	9.247202362
MAGI1	5.579038609
DLGAP2	4.606283323
DLGAP1	3.858965998
RAB11B	5.521918464
DLG5	8.863544718
PTTG1	11.87526778
IL32	7.794978151
CCPG1	6.798009115
TBRG4	5.582277069
PNMA1	10.55311417
MSC	5.338310531
CRLF1	7.12442491
GCNT3	6.405448556
