set_name,Doxorubicin,Fulvestrant,Gemcitabine,Paclitaxel,Zoledronic Acid,Palbociclib
SHC-mediated Cascade FGFR3,0.0,0.0,0.0,0.0,0.0,0.0
SHC-mediated Cascade FGFR4,0.0,0.0,0.0,0.0,0.0,0.0
SHC-related Events Triggered by IGF1R,0.0,0.0,0.0,0.0,0.0,0.0
SHC1 Events in EGFR Signaling,0.0,0.0,0.0,0.0,0.0,0.0
SHC1 Events in ERBB2 Signaling,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0
SHC1 Events in ERBB4 Signaling,0.0,0.0,0.0,0.0,0.0,0.0
SHOC2 M1731 Mutant Abolishes MRAS Complex Function,0.0,0.0,0.0,0.0,0.0,0.0
SIRT1 Negatively Regulates rRNA Expression,0.0,0.0,0.0,0.0,0.0,0.0
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,0.0,0.0,0.0,0.0,0.0,0.0
SLBP Independent Processing of Histone Pre-mRNAs,0.0,0.0,0.0,0.0,0.0,0.0
SLC Transporter Disorders,0.0,0.0,0.0,0.0,0.0,0.0
SLC-mediated Transmembrane Transport,0.0,0.0,0.0,0.0,0.0,0.0
SLC15A4 TASL-dependent IRF5 Activation,0.0,0.0,0.0,0.0,0.0,0.0
SMAC (DIABLO) Binds to IAPs,0.0,0.0,0.0,0.0,0.0,0.0
SMAC(DIABLO)-mediated Dissociation of IAP Caspase Complexes,0.0,0.0,0.0,0.0,0.0,0.0
"SMAC, XIAP-regulated Apoptotic Response",0.0,0.0,0.0,0.0,0.0,0.0
SMAD2 3 Phosphorylation Motif Mutants in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
SOS-mediated Signalling,0.0,0.0,0.0,0.0,0.0,0.0
SRP-dependent Cotranslational Protein Targeting to Membrane,0.0,0.0,0.0,0.0,0.0,0.0
STAT3 Nuclear Events Downstream of ALK Signaling,0.0,0.0,0.0,0.0,0.0,0.0
STAT5 Activation,0.0,0.0,0.0,0.0,0.0,0.0625
STAT5 Activation Downstream of FLT3 ITD Mutants,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
STING Mediated Induction of Host Immune Responses,0.0,0.0,0.0,0.0,0.0,0.0
SUMO E3 Ligases SUMOylate Target Proteins,0.0213903743315508,0.022988505747126436,0.0,0.005263157894736842,0.0,0.0
SUMO Is Conjugated to E1 (UBA2 SAE1),0.0,0.0,0.0,0.0,0.0,0.0
SUMO Is Proteolytically Processed,0.0,0.0,0.0,0.0,0.0,0.0
"SUMO Is Transferred From E1 to E2 (UBE2I, UBC9)",0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation,0.02072538860103627,0.022222222222222223,0.0,0.00510204081632653,0.0,0.0
SUMOylation of DNA Damage Response and Repair Proteins,0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation of DNA Methylation Proteins,0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation of DNA Replication Proteins,0.06349206349206349,0.0,0.0,0.0,0.0,0.0
SUMOylation of RNA Binding Proteins,0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation of SUMOylation Proteins,0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation of Chromatin Organization Proteins,0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation of Immune Response Proteins,0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation of Intracellular Receptors,0.0,0.11764705882352941,0.0,0.02,0.0,0.0
SUMOylation of Transcription Cofactors,0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation of Transcription Factors,0.0,0.0,0.0,0.0,0.0,0.0
SUMOylation of Ubiquitinylation Proteins,0.0,0.0,0.0,0.0,0.0,0.0
Scavenging by Class A Receptors,0.0,0.0,0.0,0.0,0.0,0.0
Scavenging by Class B Receptors,0.0,0.0,0.0,0.0,0.0,0.0
Scavenging by Class F Receptors,0.0,0.0,0.0,0.0,0.0,0.0
Scavenging of Heme From Plasma,0.0,0.0,0.0,0.0,0.0,0.0
Sealing of the Nuclear Envelope (NE) by ESCRT-III,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
Selective Autophagy,0.0,0.0,0.0,0.0784313725490196,0.0,0.0
Selenoamino Acid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Selenocysteine Synthesis,0.0,0.0,0.0,0.0,0.0,0.0
Sema3A PAK Dependent Axon Repulsion,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0
Sema4D in Semaphorin Signaling,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0
Sema4D Induced Cell Migration and Growth-Cone Collapse,0.025,0.0,0.0,0.025,0.0,0.0
Sema4D Mediated Inhibition of Cell Attachment and Migration,0.0,0.0,0.0,0.0,0.0,0.0
Semaphorin Interactions,0.024096385542168676,0.0,0.0,0.024096385542168676,0.0,0.0
Senescence-Associated Secretory Phenotype (SASP),0.0,0.0,0.0,0.0,0.0,0.05813953488372093
Sensing of DNA Double Strand Breaks,0.0,0.0,0.0,0.0,0.0,0.0
Sensory Perception,0.0,0.0,0.0,0.0,0.0,0.0
Sensory Perception of Salty Taste,0.0,0.0,0.0,0.0,0.0,0.0
"Sensory Perception of Sweet, Bitter, and Umami (Glutamate) Taste",0.0,0.0,0.0,0.0,0.0,0.0
Sensory Perception of Taste,0.0,0.0,0.0,0.0,0.0,0.0
Sensory Processing of Sound,0.0,0.0,0.0,0.0,0.0,0.0
Sensory Processing of Sound by Inner Hair Cells of the Cochlea,0.0,0.0,0.0,0.0,0.0,0.0
Sensory Processing of Sound by Outer Hair Cells of the Cochlea,0.0,0.0,0.0,0.0,0.0,0.0
Separation of Sister Chromatids,0.0,0.0,0.0,0.042105263157894736,0.0,0.0
Serine Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Serotonin Neurotransmitter Release Cycle,0.0,0.0,0.0,0.0,0.0,0.0
Serotonin and Melatonin Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Serotonin Receptors,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
Sialic Acid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Signal Amplification,0.0,0.0,0.0,0.0,0.0,0.0
Signal Attenuation,0.0,0.0,0.0,0.0,0.0,0.0
Signal Regulatory Protein Family Interactions,0.0,0.0,0.0,0.0,0.0,0.0
Signal Transduction by L1,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by ALK,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
Signaling by ALK Fusions and Activated Point Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by ALK in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by AMER1 Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by APC Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by AXIN Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Activin,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by BMP,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by BRAF and RAF1 Fusions,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by CSF1 (M-CSF) in Myeloid Cells,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0,0.0
Signaling by CSF3 (G-CSF),0.0,0.0,0.0,0.0,0.0,0.0
Signaling by CTNNB1 Phospho-Site Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by EGFR,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by EGFR in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by EGFRvIII in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by ERBB2,0.028985507246376812,0.0,0.0,0.028985507246376812,0.0,0.0
Signaling by ERBB2 ECD Mutants,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0
Signaling by ERBB2 KD Mutants,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.0
Signaling by ERBB2 TMD JMD Mutants,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0
Signaling by ERBB2 in Cancer,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0
Signaling by ERBB4,0.0,0.03125,0.0,0.0,0.0,0.0
Signaling by Erythropoietin,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR in Disease,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR1,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR1 in Disease,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR2,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR2 IIIa TM,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR2 in Disease,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR3,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR3 in Disease,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR4,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FGFR4 in Disease,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by FLT3 ITD and TKD Mutants,0.0,0.0,0.0,0.0,0.0,0.04
Signaling by FLT3 Fusion Proteins,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by GPCR,0.004143646408839779,0.001402524544179523,0.0,0.005532503457814661,0.0,0.0013986013986013986
Signaling by GSK3beta Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Hedgehog,0.0,0.0,0.0,0.04666666666666667,0.0,0.0
Signaling by Hippo,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Insulin Receptor,0.0,0.0,0.0,0.0,0.0,0.01098901098901099
Signaling by Interleukins,0.010683760683760684,0.0,0.0,0.006382978723404255,0.004338394793926247,0.006535947712418301
Signaling by KIT in Disease,0.05128205128205128,0.0,0.0,0.025,0.0,0.0
Signaling by LRP5 Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by LTK,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by LTK in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Leptin,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Ligand-Responsive EGFR Variants in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by MAPK Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by MET,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by MRAS-complex Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by MST1,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NODAL,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525
Signaling by NOTCH1,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH1 HD Domain Mutants in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH1 PEST Domain Mutants in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH1 in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH1 t(7;9)(NOTCH1 M1580 K2555) Translocation Mutant,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH2,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH3,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NOTCH4,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NTRK1 (TRKA),0.0,0.0,0.0,0.0,0.0,0.008064516129032258
Signaling by NTRK2 (TRKB),0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.0
Signaling by NTRK3 (TRKC),0.0,0.0,0.0,0.0,0.0,0.0
Signaling by NTRKs,0.006493506493506494,0.0,0.0,0.006493506493506494,0.0,0.006993006993006993
Signaling by Non-Receptor Tyrosine Kinases,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.04838709677419355
Signaling by Nuclear Receptors,0.0034482758620689655,0.01090909090909091,0.0,0.0,0.007168458781362007,0.007194244604316547
Signaling by Overexpressed Wild-Type EGFR in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by PDGF,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by PDGFR in Disease,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by PDGFRA Extracellular Domain Mutants,0.0,0.0,0.0,0.0,0.0,0.0
"Signaling by PDGFRA Transmembrane, Juxtamembrane and Kinase Domain Mutants",0.0,0.0,0.0,0.0,0.0,0.0
Signaling by PTK6,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.04838709677419355
Signaling by RAF1 Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by RAS Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by RNF43 Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by ROBO Receptors,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Receptor Tyrosine Kinases,0.005415162454873646,0.0036900369003690036,0.0,0.0036036036036036037,0.0018315018315018315,0.0055248618784530384
Signaling by Retinoic Acid,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Rho GTPases,0.001445086705202312,0.0,0.0,0.01167883211678832,0.0,0.0
"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.0014124293785310734,0.0,0.0,0.011412268188302425,0.0,0.0
Signaling by SCF-KIT,0.03225806451612903,0.0,0.0,0.015873015873015872,0.018867924528301886,0.0
Signaling by TGF-beta Receptor Complex,0.0,0.0,0.0,0.0,0.0,0.009708737864077669
Signaling by TGF-beta Receptor Complex in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by TGFB Family Members,0.0,0.0,0.0,0.0,0.005847953216374269,0.0058823529411764705
Signaling by TGFBR3,0.0,0.0,0.0,0.0,0.01694915254237288,0.0
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),0.0,0.0,0.0,0.0,0.0,0.015873015873015872
Signaling by VEGF,0.0078125,0.0,0.0,0.0078125,0.0,0.0
Signaling by WNT,0.003257328990228013,0.0,0.0,0.0,0.0,0.0
Signaling by WNT in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Activated Point Mutants of FGFR1,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Activated Point Mutants of FGFR3,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Cytosolic FGFR1 Fusion Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by High-Kinase Activity BRAF Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Membrane-Tethered Fusions of PDGFRA or PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0
Signaling by Moderate Kinase Activity BRAF Mutants,0.0,0.0,0.0,0.0,0.0,0.0
"Signaling by Phosphorylated Juxtamembrane, Extracellular and Kinase Domain KIT Mutants",0.05128205128205128,0.0,0.0,0.025,0.0,0.0
Signaling by the B Cell Receptor (BCR),0.005494505494505495,0.0,0.0,0.005494505494505495,0.0,0.0
Signaling Downstream of RAS Mutants,0.0,0.0,0.0,0.0,0.0,0.0
Signalling to ERKs,0.0,0.0,0.0,0.0,0.0,0.0
Signalling to RAS,0.0,0.0,0.0,0.0,0.0,0.0
Signalling to P38 via RIT and RIN,0.0,0.0,0.0,0.0,0.0,0.0
Small Interfering RNA (siRNA) Biogenesis,0.0,0.0,0.0,0.0,0.0,0.0
Smooth Muscle Contraction,0.0,0.0,0.0,0.0,0.0,0.0
Sodium-coupled Phosphate Cotransporters,0.0,0.0,0.0,0.0,0.0,0.0
"Sodium-coupled Sulphate, Di- and Tri-Carboxylate Transporters",0.0,0.0,0.0,0.0,0.0,0.0
Sodium Calcium Exchangers,0.0,0.0,0.0,0.0,0.0,0.0
Sodium Proton Exchangers,0.0,0.0,0.0,0.0,0.0,0.0
Somitogenesis,0.0,0.0,0.0,0.0,0.0,0.0
Specification of Primordial Germ Cells,0.0,0.0,0.0,0.0,0.0,0.0
Specification of the Neural Plate Border,0.0,0.0,0.0,0.0,0.0,0.0
Sperm Motility And Taxes,0.0,0.0,0.0,0.0,0.0,0.0
Sphingolipid Catabolism,0.0,0.0,0.0,0.0,0.0,0.0
Sphingolipid De Novo Biosynthesis,0.03571428571428571,0.0,0.0,0.0,0.0,0.0
Sphingolipid Metabolism,0.015873015873015872,0.0,0.0,0.0,0.0,0.0
Spry Regulation of FGF Signaling,0.0,0.0,0.0,0.0,0.0,0.0
Stabilization of P53,0.0,0.0,0.0,0.0,0.0,0.0
Stimuli-sensing Channels,0.0,0.0,0.0,0.0,0.0,0.0
Striated Muscle Contraction,0.0,0.0,0.0,0.0,0.0,0.0
Sulfide Oxidation to Sulfate,0.0,0.0,0.0,0.0,0.0,0.0
Sulfur Amino Acid Metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Suppression of Apoptosis,0.0,0.0,0.0,0.0,0.0,0.0
Suppression of Phagosomal Maturation,0.0,0.0,0.0,0.0,0.0,0.0
Surfactant Metabolism,0.0,0.0,0.0,0.0,0.0,0.0
Switching of Origins to a Post-Replicative State,0.0,0.0,0.0,0.0,0.0,0.022988505747126436
Synaptic Adhesion-Like Molecules,0.0,0.0,0.0,0.0,0.0,0.0
Syndecan Interactions,0.0,0.0,0.0,0.0,0.0,0.0
"Synthesis And Processing Of GAG, GAGPOL Polyproteins",0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of (16-20)-Hydroxyeicosatetraenoic Acids (HETE),0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of 12-Eicosatetraenoic Acid Derivatives,0.037037037037037035,0.0,0.0,0.0,0.0,0.0
Synthesis of 15-Eicosatetraenoic Acid Derivatives,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
Synthesis of 5-Eicosatetraenoic Acids,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of DNA,0.0,0.0,0.02654867256637168,0.0,0.0,0.017241379310344827
Synthesis of Dolichyl-phosphate,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of GDP-mannose,0.0,0.0,0.0,0.0,0.0,0.0
"Synthesis of IP2, IP, and Ins in the Cytosol",0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of IP3 and IP4 in the Cytosol,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Ketone Bodies,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Leukotrienes (LT) and Eoxins (EX),0.05128205128205128,0.0,0.0,0.0,0.0,0.0
Synthesis of PA,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PC,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PE,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PG,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PI,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PIPs at the ER Membrane,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PIPs at the Golgi Membrane,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PIPs at the Early Endosome Membrane,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PIPs at the Late Endosome Membrane,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of PIPs at the Plasma Membrane,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Prostaglandins (PG) and Thromboxanes (TX),0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of UDP-N-acetyl-glucosamine,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Active Ubiquitin Roles of E1 and E2 Enzymes,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Bile Acids and Bile Salts,0.0,0.025,0.0,0.018867924528301886,0.0,0.0
Synthesis of Bile Acids and Bile Salts via 24-Hydroxycholesterol,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Bile Acids and Bile Salts via 27-Hydroxycholesterol,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
Synthesis of Bile Acids and Bile Salts via 7Alpha-Hydroxycholesterol,0.0,0.03333333333333333,0.0,0.023255813953488372,0.0,0.0
Synthesis of diphthamide-EEF2,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Epoxy (EET) and Dihydroxyeicosatrienoic Acids (DHET),0.0,0.06666666666666667,0.0,0.0,0.0,0.0
Synthesis of Glycosylphosphatidylinositol (GPI),0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Pyrophosphates in the Cytosol,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Substrates in N-glycan Biosythesis,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Very Long-Chain Fatty acyl-CoAs,0.0,0.0,0.0,0.0,0.0,0.0
Synthesis of Wybutosine at G37 of tRNA(Phe),0.0,0.0,0.0,0.0,0.0,0.0
"Synthesis, Secretion, and Deacylation of Ghrelin",0.0,0.0,0.0,0.0,0.0,0.0
"Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)",0.0,0.0,0.0,0.0,0.0,0.0
"Synthesis, Secretion, and Inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",0.0,0.0,0.0,0.0,0.0,0.0
TAK1-dependent IKK and NF-kappa-B Activation,0.0,0.0,0.0,0.015384615384615385,0.0,0.0
TBC RABGAPs,0.0,0.0,0.0,0.0,0.0,0.0
TCF Dependent Signaling in Response to WNT,0.004784688995215311,0.0,0.0,0.0,0.0,0.0
TCR Signaling,0.007518796992481203,0.0,0.0,0.0,0.0,0.0
TFAP2 (AP-2) Family Regulates Transcription of Cell Cycle Factors,0.0,0.0,0.0,0.0,0.0,0.0
TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors,0.030303030303030304,0.05,0.0,0.030303030303030304,0.0,0.0
TFAP2A Acts as a Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation,0.0,0.0,0.0,0.0,0.0,0.0
TGF-beta Receptor Signaling Activates SMADs,0.0,0.0,0.0,0.0,0.0,0.0
TGF-beta Receptor Signaling in EMT (Epithelial to Mesenchymal Transition),0.0,0.0,0.0,0.0,0.0,0.0
TGFBR1 KD Mutants in Cancer,0.0,0.0,0.0,0.0,0.0,0.0
TGFBR3 PTM Regulation,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
TGFBR3 Expression,0.0,0.0,0.0,0.0,0.0,0.0
TGFBR3 Regulates TGF-beta Signaling,0.0,0.0,0.0,0.0,0.0,0.0
"TICAM1, RIP1-mediated IKK Complex Recruitment",0.0,0.0,0.0,0.0,0.0,0.0
"TICAM1,TRAF6-dependent Induction of TAK1 Complex",0.0,0.0,0.0,0.0,0.0,0.0
TICAM1-dependent Activation of IRF3 IRF7,0.0,0.0,0.0,0.0,0.0,0.0
TLR3-mediated TICAM1-dependent Programmed Cell Death,0.0,0.0,0.0,0.0,0.0,0.0
TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway,0.0,0.0,0.0,0.0,0.0,0.0
TNF Signaling,0.0,0.0,0.0,0.0,0.0,0.0
TNFR1-induced NF-kappa-B Signaling Pathway,0.0,0.0,0.0,0.0,0.0,0.0
TNFR1-induced Proapoptotic Signaling,0.0,0.0,0.0,0.0,0.0,0.0
TNFR1-mediated Ceramide Production,0.0,0.0,0.0,0.0,0.0,0.0
TNFR2 Non-Canonical NF-kB Pathway,0.0,0.0,0.0,0.0,0.0,0.0
TNFs Bind Their Physiological Receptors,0.0,0.0,0.0,0.0,0.0,0.0
TP53 Regulates Metabolic Genes,0.0,0.0,0.0,0.0,0.0,0.0
TP53 Regulates Transcription of Caspase Activators and Caspases,0.03125,0.0,0.0,0.0,0.0,0.0
TP53 Regulates Transcription of Cell Cycle Genes,0.014492753623188406,0.0,0.0,0.0,0.0,0.03508771929824561
TP53 Regulates Transcription of Cell Death Genes,0.015625,0.0,0.0,0.0,0.0,0.0
TP53 Regulates Transcription of DNA Repair Genes,0.0,0.0,0.0,0.0,0.0,0.014084507042253521
TP53 Regulates Transcription of Death Receptors and Ligands,0.0,0.0,0.0,0.0,0.0,0.0
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,0.0,0.0,0.0,0.0,0.0,0.0
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,0.02631578947368421,0.0,0.0,0.0,0.0,0.0
TP53 Regulates Transcription of Additional Cell Cycle Genes With Uncertain Roles in the P53 Pathway,0.0,0.0,0.0,0.0,0.0,0.0
TP53 Regulates Transcription of Cell Death Genes With Uncertain Role in P53-Dependent Apoptosis,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3-dependent IRF Activation Pathway,0.0,0.0,0.0,0.0,0.0,0.0
TRAF6 Mediated IRF7 Activation,0.0,0.0,0.0,0.0,0.0,0.0
TRAF6 Mediated IRF7 Activation in TLR7 8 or 9 Signaling,0.0,0.0,0.0,0.0,0.0,0.0
TRAF6 Mediated NF-kB Activation,0.0,0.0,0.0,0.0,0.0,0.0
TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation,0.0,0.0,0.0,0.00819672131147541,0.0,0.009009009009009009
TRAF6-mediated Induction of TAK1 Complex Within TLR4 Complex,0.0,0.0,0.0,0.0,0.0,0.0
TRAIL Signaling,0.0,0.0,0.0,0.0,0.0,0.0
TRIF (TICAM1)-mediated TLR4 Signaling,0.0,0.0,0.0,0.007692307692307693,0.0,0.008403361344537815
TRIF-mediated Programmed Cell Death,0.0,0.0,0.0,0.0,0.0,0.0
TRP Channels,0.0,0.0,0.0,0.0,0.0,0.0
TYSND1 Cleaves Peroxisomal Proteins,0.0,0.0,0.0,0.0,0.0,0.0
Tachykinin Receptors Bind Tachykinins,0.0,0.0,0.0,0.04,0.0,0.0
Tandem Pore Domain Potassium Channels,0.0,0.0,0.0,0.0,0.0,0.0
Tat-mediated HIV Elongation Arrest and Recovery,0.0,0.0,0.0,0.0,0.0,0.024390243902439025
Tat-mediated Elongation of the HIV-1 Transcript,0.0,0.0,0.0,0.0,0.0,0.018867924528301886
Telomere C-strand (Lagging Strand) Synthesis,0.0,0.0,0.05,0.0,0.0,0.0
Telomere C-strand Synthesis Initiation,0.0,0.0,0.05,0.0,0.0,0.0
Telomere Extension By Telomerase,0.023255813953488372,0.0,0.0,0.0,0.0,0.06451612903225806
Telomere Maintenance,0.008928571428571428,0.0,0.02040816326530612,0.0,0.0,0.02
Terminal Pathway of Complement,0.0,0.0,0.0,0.0,0.0,0.0
Termination of O-glycan Biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0
Termination of Translesion DNA Synthesis,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
"Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage and Regulation",0.0,0.0,0.0,0.0,0.0,0.0
The IPAF Inflammasome,0.04,0.0,0.0,0.0,0.0,0.0
The NLRP3 Inflammasome,0.02702702702702703,0.0,0.0,0.0,0.0,0.0
The Activation of Arylsulfatases,0.0,0.0,0.0,0.0,0.0,0.0
The Canonical Retinoid Cycle in Rods (Twilight Vision),0.0,0.0,0.0,0.0,0.0,0.0
The Fatty Acid Cycling Model,0.0,0.0,0.0,0.0,0.0,0.0
The Phototransduction Cascade,0.0,0.0,0.0,0.0,0.0,0.0
The Retinoid Cycle in Cones (Daylight Vision),0.0,0.0,0.0,0.0,0.0,0.0
The Role of GTSE1 in G2 M Progression After G2 Checkpoint,0.0,0.0,0.0,0.10256410256410256,0.0,0.0
The Role of Nef in HIV-1 Replication and Disease Pathogenesis,0.041666666666666664,0.0,0.0,0.02040816326530612,0.0,0.0
